0.2490,20.2490,29.8216,29.2175,9.2175,29.2175,22.1285,33.6755,53.6755,72.7715,56.1630,47.8787,29.6430,43.7852,63.7852,66.7243,46.7243,66.7243,70.3758,90.3758,84.3283,72.4933,78.8178,87.7621,99.3091,119.3091,118.8429,121.3107,113.0265,106.0665,117.8259,97.8259,105.1768,108.7530,96.9605,76.9605,87.8147,101.9568,111.9568,108.4350,100.1508,90.3550,70.3550,63.6883,79.8032,61.6139,81.6139,83.4435,81.7104,83.3326,90.8345,73.1997,93.1997,104.2709,108.8115,107.3179,102.6039,122.6039,137.4754,149.0224,144.3212,124.3212,114.3212,126.4766,113.1432,133.1432,132.1593,112.1593,118.0171,124.0846,106.8543,86.8543,92.6278,112.6278,130.9121,140.9121,121.7895,103.5052,102.4495,122.4495,133.4499,113.4499,133.4499,130.1722,116.0301,107.5448,119.0918,139.0918,152.9784,149.3083,149.6802,141.3959,131.9655,111.9655,126.1077,146.1077,149.2510,140.7980,154.9402,174.9402
0.8486,20.8486,35.8945,37.5018,29.2175,10.5815,30.5815,44.4872,44.4872,54.4122,46.1279,27.8787,47.8787,57.9273,64.1082,72.3925,66.7243,50.3758,70.3758,77.0254,64.3283,84.3283,98.8178,107.1021,116.0464,127.5934,127.1686,107.1686,93.0265,91.9244,108.6616,105.1768,85.1768,105.1768,98.8522,90.5679,73.6725,83.6725,103.6725,113.4490,93.4490,81.9020,90.3550,79.8032,59.8032,79.8032,89.8982,103.4435,101.7104,103.3326,101.4840,93.1997,77.9138,97.9138,88.8115,93.1758,100.2469,109.1912,120.7382,140.7382,152.6055,142.6055,126.4766,106.4766,126.4766,141.4275,134.2706,118.0171,98.0171,107.3267,105.5120,85.5120,105.5120,112.6278,132.6278,125.5698,113.5052,93.5052,107.6474,127.6474,126.7833,106.7833,126.7833,121.8880,101.8880,121.8880,135.8291,147.1205,132.9784,135.1662,141.3959,121.3959,127.2538,109.9755,129.9755,142.6246,162.6246,160.7980,159.9038,168.1880
0.0510,7.6103,21.7524,41.7524,31.5551,11.5551,31.5551,24.4872,44.4872,46.1279,26.1279,44.3905,47.1377,49.9661,44.1082,64.1082,78.6601,70.3758,54.2248,57.0254,77.0254,78.3553,92.4974,112.4974,131.3437,139.6280,120.4474,110.4474,100.3774,80.3774,100.3774,98.5101,78.5101,89.9821,87.5698,70.5679,90.5679,101.9568,111.9568,121.7333,110.1863,101.9020,97.3365,78.6504,58.6504,72.7925,92.7925,105.6135,97.3293,105.6135,117.1605,106.1980,97.9138,82.9138,102.9138,113.1758,120.2469,128.5312,125.7204,125.7204,134.0047,137.2381,117.2381,103.0959,118.6787,126.9630,120.1285,105.9864,107.3267,87.3267,102.3096,84.1786,98.3208,118.3208,122.9747,111.4277,97.2855,88.9169,103.0590,123.0590,121.0098,101.0098,121.0098,113.5149,98.2959,112.4380,132.4380,138.8363,118.8363,138.8363,141.3959,121.3959,107.2538,127.2538,122.6246,142.6246,154.0459,145.7616,139.9038,159.9038
0.2551,20.2551,23.9402,43.9402,39.8394,31.5551,12.9402,32.9402,52.7715,51.0936,42.8093,24.3905,27.1377,29.9661,49.9661,54.3305,74.3305,82.5091,74.2248,77.0254,62.0254,82.0254,95.9665,107.5135,111.3437,128.0810,112.1631,92.1631,82.1631,74.6038,88.2793,96.5636,89.9821,69.9821,67.5698,87.5698,90.5679,110.5679,106.9013,115.1856,111.1504,102.8661,89.0522,69.0522,57.5052,77.5052,95.6135,87.3293,77.3293,88.8763,108.8763,121.1867,111.1980,102.9138,95.5629,109.7050,129.7050,119.8625,105.7204,105.7204,125.7204,139.4259,119.4259,118.6787,98.6787,114.5084,111.8442,91.8442,99.1951,81.0021,82.3096,102.3096,112.4629,123.6772,114.6904,94.6904,83.1434,103.1434,108.9169,128.9169,115.8458,95.8458,108.9858,93.5149,113.5149,126.5801,131.9258,123.6416,112.1696,132.1696,139.5469,119.5469,105.4048,119.5469,139.5469,150.9088,145.7616,125.7616,145.7616,158.9262
0.8916,15.0338,35.0338,52.2245,43.6206,33.9291,13.9291,33.9291,49.5389,41.2547,22.8093,42.8093,47.1377,49.9661,34.3305,54.3305,63.5166,71.8009,83.3479,90.3096,82.0254,67.6822,79.2292,99.2292,99.7967,119.1367,120.4474,110.4474,100.7285,88.2793,68.2793,88.2793,81.9401,64.6369,84.6369,95.8541,100.1373,97.9495,86.9013,103.6386,99.6034,82.8661,90.5114,70.5114,56.3693,74.7706,79.4846,67.3293,87.3293,105.6135,111.7951,101.1867,108.1467,116.4310,115.5629,123.8472,117.6718,109.3875,91.5783,111.1739,119.4581,129.4581,139.4259,126.9630,114.5084,94.5084,110.4678,99.1951,79.1951,97.4204,102.3096,110.5938,103.6772,103.6772,114.6694,99.6079,79.6079,93.7500,113.7500,125.6251,113.6186,105.3344,88.9858,108.9858,121.7992,125.0659,116.7816,103.6416,115.1886,135.1886,137.7362,117.7362,103.5941,123.5941,141.7581,139.5346,131.2503,119.0950,130.6420,150.6420
0.5108,12.0578,26.1999,46.1999,35.3363,15.3363,33.9291,42.2134,39.7116,21.2547,41.2547,33.4998,53.4998,62.6147,54.3305,39.0445,43.5166,55.0636,75.0636,86.3122,95.9665,87.6822,74.3489,94.3489,90.8524,104.9946,124.9946,106.5864,86.5864,72.4443,64.2793,79.2793,61.9401,81.9401,92.9211,100.1373,80.1373,77.9495,75.3543,95.3543,91.3191,71.3191,80.6287,81.5049,73.2206,54.7706,59.4846,79.4846,95.6135,105.9372,91.7951,87.0446,88.1467,102.2888,122.2888,111.7741,103.4899,89.3875,84.5072,91.1739,101.1739,121.1739,138.6755,128.6755,120.3912,110.4678,90.4678,107.4794,97.4204,77.4204,95.8610,94.7667,83.6772,92.5973,100.5272,86.3851,76.2745,90.4167,110.4167,105.6251,105.3344,85.3344,105.3344,117.2701,119.2924,111.0081,96.7816,108.3286,128.3286,143.4729,135.9545,115.9545,101.8123,113.4738,127.6159,125.2201,111.2503,120.1946,134.3367,154.3367
0.5196,20.5196,36.8829,46.8829,43.6206,35.3363,16.7523,36.7523,19.7116,39.7116,49.5389,53.4998,47.6419,67.6419,64.2085,44.2085,63.5166,51.3613,58.0279,72.1701,92.1701,102.6331,94.3489,81.9082,101.9082,119.1367,107.9035,99.6192,100.7285,92.4443,79.2793,59.2793,76.9776,85.2618,98.6161,90.3318,83.8073,63.8073,83.8073,98.0763,99.6034,80.6287,60.6287,71.6844,53.2206,67.3627,79.4846,87.7689,101.7553,95.9372,77.6529,75.4976,87.0446,107.0446,111.7741,100.2271,83.4899,77.8405,97.8405,111.1739,119.4581,129.4581,130.3912,110.3912,100.3912,93.7245,87.6943,100.7537,80.7537,95.8610,75.8610,74.7667,73.6772,72.5973,91.0745,72.2430,73.0720,93.0720,95.1530,91.4829,102.8537,82.8537,99.3982,107.6825,105.7559,91.0081,111.0081,125.0659,136.6129,136.4898,128.2055,130.0966,119.3317,99.3317,119.3317,105.2201,125.2201,139.5346,140.1946,160.1946
0.4337,8.5986,18.5986,32.7408,52.7408,45.0366,36.7523,18.1754,21.1906,41.1906,51.3813,59.6656,67.6419,75.9262,69.7555,49.7555,69.7555,71.3613,71.3613,70.6771,84.8192,104.8192,110.1924,101.9082,95.9889,104.2732,96.3565,79.6192,96.3565,95.6092,75.6092,76.9776,56.9776,74.7130,82.9973,70.3318,78.4621,58.4621,69.7920,89.7920,100.6199,80.6199,71.6844,51.6844,71.6844,81.5049,95.6470,98.9294,81.7553,81.7553,67.6529,87.6529,103.7818,115.3289,103.4899,83.4899,71.9429,91.9429,101.8029,101.8029,121.8029,140.6024,138.6755,128.6755,120.3912,113.7245,104.1588,84.1588,100.7537,104.1453,95.8610,94.7667,93.6772,90.1495,71.0745,91.0745,93.0720,74.2891,75.1530,95.1530,97.2548,98.1395,79.3982,99.3982,85.7559,105.7559,119.2924,119.1994,127.4837,128.2055,108.2055,114.0634,115.5143,97.6167,100.6318,120.6318,113.0647,133.0647,150.2933,161.8403
0.5386,20.5386,33.8211,42.1054,52.1054,62.4899,44.2057,24.2057,41.1906,25.6078,31.3813,51.3813,69.6656,81.2126,69.7555,69.7555,60.4459,80.4459,91.3613,90.6771,98.9613,101.1792,92.7262,84.4419,75.9889,92.7262,88.0722,68.0722,87.9884,96.2726,95.6092,85.2618,74.7130,54.7130,74.7130,58.7848,67.2900,53.4621,73.4621,85.0307,93.3149,80.6199,60.6199,50.6199,70.6199,81.1828,87.0407,84.7873,70.6451,61.7553,81.7553,83.9829,103.9829,102.4379,92.3783,84.0940,68.4073,74.7319,81.8029,95.9451,115.9451,120.6024,134.7445,131.1363,127.2627,118.9785,112.4430,104.1588,112.4430,115.8615,107.5773,108.5753,90.1495,70.1495,90.1495,99.3588,102.5734,88.4313,95.1530,76.3828,77.2548,78.1395,98.1395,80.7559,100.7559,110.4561,105.0573,99.1994,119.1994,120.3273,112.0431,94.0634,95.5143,115.5143,120.6318,116.9617,133.0647,122.0090,133.5560,153.5560
0.0834,6.7500,13.8211,23.8211,43.8211,54.2057,34.2057,44.2057,49.3875,29.3875,49.3875,41.3813,52.9283,72.9283,89.7555,80.4459,74.5881,88.7302,97.4009,98.9479,104.8058,91.9621,72.8949,64.4419,64.4419,84.4419,80.5129,60.5129,67.9884,87.9884,103.2331,84.6838,64.6838,53.1368,68.7848,48.7848,47.2900,65.2999,70.8885,65.0307,85.0307,83.7065,63.7065,49.5644,68.0819,61.1828,67.0407,76.5030,56.5030,76.5030,90.0395,103.9829,98.5889,88.2958,74.1537,64.0940,84.0940,94.7319,101.8029,110.0872,113.8111,106.4603,126.4603,111.1363,111.1363,98.9785,115.7157,117.7651,115.3703,104.3145,87.5773,88.5753,88.5753,69.4969,83.6390,103.6390,115.8008,108.4313,104.6670,96.3828,82.8018,98.1395,98.1395,100.7559,82.1719,102.1719,85.0573,105.0573,114.8139,112.0431,92.0431,112.0431,115.5143,108.1634,122.3056,136.9617,145.2460,142.0090,136.1511,156.1511
0.4524,10.4524,30.4524,42.1054,52.1054,62.4899,48.3478,54.2057,57.6717,40.9345,35.5596,55.5596,57.7113,71.8534,91.8534,100.4459,94.5881,91.5430,77.4009,78.9479,84.8058,83.6778,63.6778,52.8949,72.8949,87.1792,73.8462,53.8462,73.8462,83.2331,83.2331,92.9681,81.4210,65.0836,50.9415,68.7848,65.2999,45.2999,50.8885,70.8885,81.6135,89.5644,69.5644,68.0819,48.0819,47.0407,65.5782,68.5933,53.1224,67.2645,87.2645,94.9374,84.4468,70.3047,60.0115,80.0115,92.3783,106.8403,115.1245,113.8111,93.8111,104.3831,112.6673,111.1363,91.1363,87.4315,106.7715,97.7651,97.7651,87.0860,76.0303,87.7020,68.5753,70.5460,90.5460,87.5165,101.6587,121.6587,112.8018,92.8018,102.8018,99.1317,118.1395,110.4561,96.3140,83.5986,103.5986,86.5297,106.5297,109.0916,90.6324,110.6324,121.3600,128.1634,136.4477,150.5898,149.3217,157.6059,156.1511,164.4354
0.4402,20.4402,30.4524,50.4524,48.1874,56.4717,68.3478,74.2057,69.2187,60.9345,44.5039,43.1189,63.1189,79.9312,89.9312,98.2097,88.2097,79.9254,63.2588,64.8058,84.8058,82.8148,67.3479,47.3479,58.8949,78.8949,68.8462,48.8462,68.8462,63.2331,83.2331,100.0273,93.3679,79.2258,70.9415,79.2258,73.5842,63.3292,43.3292,53.3292,73.3292,86.9832,78.6989,76.3661,68.0819,64.1980,45.5782,48.5933,68.5933,81.4066,90.7154,80.7953,66.6532,56.1625,76.1625,88.2958,92.6981,86.8403,106.8403,122.0954,104.3831,84.3831,96.8238,105.1080,98.4872,78.4872,98.4872,97.7651,77.7651,86.2181,67.0860,67.7020,87.7020,90.5460,73.3744,93.3744,108.5691,116.8534,121.0861,106.9439,109.1317,119.1317,127.4160,124.5983,108.7626,88.7626,108.7626,106.5297,88.0101,89.0916,109.0916,93.0758,107.2179,127.2179,135.3313,143.6156,129.3217,146.0589,155.6631,163.9474
0.4237,14.5659,34.5659,34.0453,28.1874,48.1874,56.0692,64.3535,74.3535,72.7881,56.0509,63.1189,51.6469,61.6469,81.6469,89.9254,69.9254,59.9254,53.2588,66.9342,75.2185,74.5305,54.5305,42.9835,62.9835,73.8090,64.2579,44.2579,50.5840,70.5840,80.0273,80.0273,95.1777,86.8934,90.1540,80.0752,60.0752,60.0752,41.9778,61.9778,81.6135,78.0579,58.6989,62.3690,62.8228,44.1980,64.1980,68.5933,76.8775,84.8575,70.7154,72.5110,52.5110,72.5110,84.4468,92.6981,72.6981,92.2099,100.4942,110.4942,112.6673,96.8238,76.8238,90.3349,86.0709,73.1420,93.1420,106.0493,86.2181,66.2181,86.2181,87.7020,95.9863,76.4979,93.3744,81.9024,88.5691,98.5691,112.7112,126.9439,129.1317,137.4160,129.7377,109.7377,98.1907,100.3096,114.1823,94.1823,108.0101,103.2338,114.8299,94.8299,114.8299,125.6440,115.3313,126.2277,117.7747,137.7747,135.6631,155.6631
0.9143,20.9143,28.2718,14.0453,34.0453,46.0692,36.0692,46.0692,66.0692,84.3351,76.0509,79.9312,63.1939,79.9312,89.9312,98.2097,88.2097,79.9254,66.9342,46.9342,61.1607,69.4450,59.0612,39.0612,53.8090,53.8090,54.7296,39.8936,59.8936,67.3782,60.0273,80.0273,83.6307,66.8934,76.0118,61.8697,60.0752,40.0752,59.1893,67.4736,78.0579,58.0579,61.7279,42.3690,42.8228,62.8228,64.0642,64.5794,72.8636,74.8575,56.5732,67.0983,50.0492,70.0492,86.3521,78.0678,65.1388,72.2099,82.2099,102.2099,115.2475,105.1080,90.3349,70.3349,66.0709,81.5988,89.8830,93.0300,84.7458,65.6072,77.1542,97.1542,98.7201,78.7201,98.7201,101.9024,108.5691,116.8534,126.8534,140.9955,141.7925,146.5066,138.0220,126.4749,108.1907,114.4517,118.7706,98.7706,118.7706,123.2338,123.1141,114.8299,97.3597,117.3597,103.7843,106.2277,126.2277,121.5210,141.5210,158.7139
0.9064,4.5579,8.2718,28.2718,20.9052,26.0692,46.0692,64.3535,74.3535,73.1359,73.1359,81.4202,83.1939,91.4782,100.7246,89.1776,80.8933,73.8223,67.7920,61.1607,41.1607,61.1607,67.3455,53.8090,33.8090,50.7863,34.7296,51.6047,57.3782,47.3782,67.3782,80.5593,75.3464,55.3464,63.7994,47.7275,58.1486,38.7448,39.1893,59.1893,68.1031,61.0881,41.7279,61.7279,62.8228,43.5495,44.0642,44.5794,64.5794,65.8322,46.5732,47.0983,47.6239,67.6239,72.0376,58.0678,69.6148,89.6148,100.4942,110.4942,106.9632,86.9632,90.6333,89.0544,80.7701,61.5988,81.5988,84.7458,64.7458,84.7458,85.6072,105.4385,107.0044,92.8622,81.9861,101.9861,113.6510,127.7931,137.2145,135.9347,121.7925,126.5066,140.6487,136.4749,122.3328,134.4517,123.7706,103.7706,123.7706,135.2817,122.0737,102.0737,117.3597,100.4276,120.4276,126.2277,109.9740,129.9740,130.4296,150.4296
0.3064,20.3064,28.2718,36.5561,40.9052,46.0692,42.3991,62.3991,67.2781,53.1359,53.1359,73.1359,77.9753,86.2595,92.4403,72.4403,60.8933,53.8223,47.7920,42.4468,37.4468,53.2765,58.0914,49.8071,30.3790,30.7863,31.1940,31.6047,37.3782,51.5203,71.5203,60.5593,74.7015,63.7994,43.7994,37.7275,38.1486,58.1486,59.1893,39.8188,59.8188,41.0881,61.0881,70.0122,71.8337,55.0965,64.0642,64.5794,45.3092,45.8322,65.8322,67.0983,67.6239,48.3861,52.0376,62.0376,82.0376,97.8991,106.7475,98.4633,106.7475,90.6333,70.6333,79.9428,60.7701,80.7701,62.4435,82.4435,64.1380,84.1380,97.9693,113.8915,121.1465,110.2704,96.1282,85.3667,99.5088,108.9302,117.8405,121.6202,107.6504,112.3644,132.3644,147.6005,142.3328,140.1005,120.1005,110.0951,130.0951,126.9974,106.9974,122.0737,126.2011,106.2011,126.2011,138.2583,129.9740,114.0997,125.6467,145.6467
0.0274,20.0274,24.0651,38.2072,58.2072,55.9559,62.3991,58.3338,50.0495,38.9938,53.1359,73.1359,57.9753,74.7125,84.7125,89.1776,80.8933,73.8223,67.7920,62.4468,53.2765,33.2765,49.2359,29.8071,49.8071,42.3333,51.1940,51.6047,32.1873,52.1873,53.7681,46.4172,66.4172,57.1327,37.1327,56.5393,58.1486,66.4329,68.1031,59.8188,40.4491,60.4491,61.0881,81.0881,83.3807,75.0965,81.8760,68.5117,48.5117,65.8322,74.1165,69.1573,49.1573,68.3861,72.0376,80.3218,82.0376,102.0376,96.7475,78.4633,96.7475,98.9176,79.9428,59.9428,79.1191,87.4034,82.4435,63.2894,83.2894,69.6850,89.6850,103.9995,113.9995,124.4125,113.6510,99.5088,88.9302,108.9302,97.8405,101.6202,121.6202,132.3644,120.5294,127.6005,147.6005,148.3848,137.1662,117.1662,137.1662,135.2817,126.9974,112.3426,132.3426,120.3432,116.8915,136.8915,118.7496,134.0997,134.0997,153.9310
0.1758,7.7351,21.8773,41.8773,39.6260,35.9559,55.9559,50.0495,30.0495,48.5533,52.6358,57.0002,46.4283,56.4283,76.4283,89.3217,79.3217,71.0374,79.3217,68.5023,56.9553,48.6710,29.2359,49.2359,49.8071,62.3333,70.6176,52.5994,32.5994,52.5994,33.7681,53.7681,54.7684,63.0527,55.9468,36.5393,48.0863,68.0863,80.4491,60.4491,60.4491,44.4491,64.4491,78.1766,89.7236,87.4230,73.5917,53.5917,68.5117,61.1608,81.1608,77.4416,69.1573,49.9297,69.9297,78.9886,93.1308,88.3103,88.4633,68.4633,88.4633,91.0530,86.5852,78.3009,59.1191,79.1191,91.5737,77.4316,83.2894,89.6850,75.7152,85.7152,99.8574,119.8574,127.7931,117.2145,108.9302,92.6765,112.6765,121.6202,121.6202,141.6202,132.0764,147.6005,141.7426,161.7426,145.4505,128.7132,145.4505,141.2869,121.2869,117.3426,137.3426,140.3432,126.8915,145.1758,138.7496,123.5305,143.5305,162.3840
